Light Intensity (% of scale max) Run #1,Position (m) Run #1,Light Intensity (% of scale max) Run #2,Position (m) Run #2,Light Intensity (% of scale max) Run #3,Position (m) Run #3,Light Intensity (% of scale max) Run #4,Position (m) Run #4,Light Intensity (% of scale max) Run #5,Position (m) Run #5
0.7,0.1148,0.4,0.1248,8.9,0.0931,20.2,0.0957,3.7,0.0878
0.6,0.1157,0.4,0.1252,10.3,0.0931,16.7,0.0959,2,0.0882
0.5,0.1167,0.4,0.1258,12.2,0.0934,14.4,0.096,1.5,0.0885
0.5,0.1173,0.5,0.1264,13,0.0936,9.4,0.0962,1.5,0.0887
0.5,0.1179,0.5,0.1265,15.6,0.0939,7.8,0.0964,1.6,0.0891
0.4,0.1183,0.5,0.127,15.9,0.094,3.6,0.0967,1.7,0.0893
0.4,0.1192,0.6,0.1276,17.4,0.0942,3.5,0.0968,1.7,0.0896
0.4,0.12,0.7,0.1287,17.9,0.0945,3.5,0.0968,1.8,0.0898
0.4,0.1212,0.8,0.1292,18.2,0.0946,3.4,0.0969,1.9,0.0899
0.4,0.122,0.8,0.1299,18.1,0.0948,2.7,0.0971,1.9,0.0901
0.4,0.1227,0.8,0.1303,17.7,0.0952,2.2,0.0973,2,0.0904
0.4,0.1237,0.8,0.1305,10.2,0.0961,2.1,0.0975,2.2,0.0906
0.5,0.1239,0.8,0.131,9.5,0.0963,2.1,0.0976,2.2,0.0907
0.5,0.1244,0.7,0.1315,6.1,0.0966,2.2,0.0978,2.3,0.0909
0.5,0.1248,0.6,0.1318,5.5,0.0967,2.2,0.0982,2.3,0.0909
0.5,0.125,0.5,0.133,3.3,0.0972,2,0.0986,2.3,0.0912
0.5,0.1259,0.5,0.133,1.9,0.0974,1.9,0.0987,2.2,0.0915
0.5,0.1263,0.4,0.1335,1.4,0.0977,1.6,0.0989,2.2,0.0918
0.5,0.1271,0.4,0.1334,1.2,0.0979,1.5,0.0992,2.3,0.092
0.5,0.1277,0.4,0.1334,1,0.0982,1.4,0.0995,2.3,0.092
0.5,0.1281,0.4,0.1334,1.1,0.0987,1.4,0.0996,2.3,0.092
0.5,0.1282,0.4,0.1334,1.2,0.0989,1.5,0.0999,2.4,0.0922
0.5,0.1287,0.4,0.1334,1.2,0.0991,1.5,0.0999,3,0.0923
0.5,0.1294,0.4,0.1334,1.2,0.0991,1.6,0.1004,3.4,0.0924
0.6,0.13,0.4,0.1334,1.2,0.0991,1.8,0.1006,5.2,0.0927
0.6,0.1304,0.4,0.1334,1.2,0.0993,2.5,0.1008,9.2,0.0929
0.6,0.1304,0.4,0.1334,1.2,0.0995,3.4,0.1011,10.1,0.093
0.6,0.1304,0.4,0.1334,1.2,0.0999,4.3,0.1013,13,0.0931
0.6,0.1306,0.4,0.1334,1.5,0.1005,5.8,0.1014,13.8,0.0932
0.6,0.1312,0.4,0.1334,1.8,0.1008,8,0.1017,19.1,0.0934
0.6,0.1316,0.4,0.1334,3.3,0.1011,13.3,0.102,19.5,0.0934
0.6,0.1318,0.4,0.1334,5.4,0.1015,17.2,0.1023,20.4,0.0934
0.6,0.132,0.4,0.1334,8.1,0.1021,21.8,0.1027,20.5,0.0934
0.6,0.132,0.4,0.134,12,0.1027,23.9,0.1028,24.1,0.0935
0.6,0.1326,0.4,0.1347,12.7,0.1032,24,0.1028,31.4,0.0937
0.6,0.1336,0.5,0.1356,12.9,0.1034,25,0.1029,34.8,0.0938
0.6,0.1343,0.6,0.136,12.6,0.1036,25.7,0.1032,35.1,0.0938
0.6,0.135,0.6,0.136,12.2,0.1038,25.4,0.1033,42.9,0.0941
0.6,0.1351,0.6,0.1365,11.3,0.104,25.2,0.1035,42.7,0.0941
0.5,0.1357,0.7,0.1372,10.6,0.1042,25.3,0.1035,42.9,0.0941
0.5,0.1357,0.7,0.1378,9,0.1045,25.5,0.1035,42.9,0.0942
0.5,0.1357,0.7,0.1385,8.7,0.1045,25,0.1036,46.8,0.0943
0.5,0.1357,0.7,0.1391,8,0.1047,22.1,0.1038,48,0.0945
0.5,0.1357,0.6,0.1401,6.1,0.1049,21.4,0.1039,48,0.0948
0.5,0.1361,0.5,0.1411,5.7,0.105,19.6,0.1041,47,0.0949
0.5,0.1369,0.4,0.1417,5.3,0.1051,19,0.1041,31.5,0.0955
0.5,0.1375,0.4,0.1422,5.2,0.1051,15.3,0.1044,30.8,0.0955
0.5,0.1383,0.4,0.1429,4.7,0.1054,15.3,0.1044,22.5,0.0958
0.5,0.1389,0.4,0.1438,2.5,0.1056,14.3,0.1044,17.8,0.0958
0.5,0.1399,0.4,0.1444,1.3,0.1062,14.1,0.1044,17.5,0.0958
0.5,0.1408,0.4,0.1447,0.9,0.1065,12.8,0.1045,10.1,0.0961
0.5,0.1412,0.4,0.1449,0.7,0.1071,9.8,0.1047,8.5,0.0963
0.5,0.1419,0.4,0.1456,0.8,0.1078,8,0.1049,8.3,0.0963
0.4,0.1428,0.4,0.1467,0.7,0.1089,5.6,0.1051,7.5,0.0963
0.4,0.1437,0.4,0.1479,0.7,0.1089,5,0.1052,7,0.0964
0.4,0.1443,0.4,0.1485,0.8,0.1091,4.6,0.1052,3.7,0.0966
0.4,0.1444,0.4,0.1492,0.8,0.1094,3.6,0.1054,2.3,0.0969
0.4,0.1444,0.4,0.1492,1,0.1096,2.2,0.1056,2,0.0971
0.4,0.1446,0.4,0.1493,1.4,0.1099,1.8,0.1058,1.8,0.0971
0.4,0.1447,0.4,0.1494,1.8,0.1103,1.6,0.1059,1.8,0.0971
0.4,0.1451,0.4,0.15,3.2,0.111,1.5,0.1059,1.9,0.0971
0.4,0.1453,0.4,0.1506,3.4,0.1112,1.4,0.1061,1.9,0.0971
0.4,0.1456,0.4,0.1509,3.6,0.1114,1.3,0.1064,1.7,0.0973
0.4,0.1457,0.4,0.1512,3.8,0.1114,1.3,0.1066,1.7,0.0973
0.4,0.1458,0.4,0.1515,3.9,0.1117,1.3,0.107,1.7,0.0975
0.4,0.1458,0.4,0.1521,3.9,0.1121,1.2,0.1072,1.8,0.0978
0.4,0.1458,0.4,0.1528,3.5,0.1125,1.2,0.1073,1.8,0.0978
0.4,0.1458,0.4,0.153,2.8,0.1131,1,0.1076,1.8,0.0979
0.4,0.1458,0.4,0.153,1.2,0.1138,0.9,0.1077,1.7,0.0982
0.4,0.1458,0.4,0.153,1,0.1143,0.9,0.1078,1.7,0.0984
0.4,0.1458,0.4,0.1529,0.8,0.1147,0.9,0.1079,1.7,0.0984
0.4,0.1458,0.4,0.1529,0.5,0.1151,0.8,0.1084,1.7,0.0984
0.4,0.1458,0.4,0.1529,0.4,0.1158,0.8,0.1086,1.7,0.0984
0.4,0.1458,0.4,0.1529,0.4,0.1162,0.9,0.1091,1.7,0.0988
0.4,0.1458,0.4,0.1529,0.5,0.1168,1,0.1092,1.8,0.099
0.4,0.1458,0.4,0.1529,0.4,0.1169,1.4,0.1098,1.8,0.099
0.4,0.1458,0.4,0.1529,0.4,0.1171,1.8,0.1101,1.8,0.0991
0.4,0.1458,0.4,0.1529,0.4,0.1172,3,0.1104,1.8,0.0991
0.4,0.1458,0.5,0.1529,0.4,0.1173,3.6,0.1106,1.8,0.0991
0.4,0.1458,0.5,0.1529,0.4,0.1176,4.1,0.1108,1.8,0.0991
0.4,0.1458,0.5,0.1529,0.4,0.1177,5.9,0.1111,1.9,0.0993
0.4,0.1458,0.5,0.1529,0.4,0.118,6.6,0.1114,2,0.0996
0.4,0.1458,0.5,0.1529,0.4,0.1183,7.3,0.1118,2,0.0996
0.4,0.1458,0.5,0.1529,0.4,0.1186,7.1,0.1123,2,0.0996
0.4,0.1458,0.5,0.1529,0.5,0.119,6.6,0.1125,2,0.0996
0.4,0.1458,0.5,0.1529,0.5,0.1193,5.6,0.1127,2,0.0996
0.4,0.1458,0.5,0.1529,0.5,0.1196,5.4,0.1128,1.9,0.0996
,,0.5,0.1529,0.5,0.1199,5,0.1129,2,0.0996
,,0.5,0.1529,0.5,0.1203,4.9,0.1129,2,0.0996
,,0.5,0.1529,0.5,0.1206,4.8,0.1129,2,0.0997
,,0.5,0.1529,0.4,0.1212,5,0.1129,2,0.0999
,,0.5,0.1529,0.4,0.1213,4.7,0.113,1.9,0.1003
,,0.5,0.1529,0.4,0.1216,3.6,0.1133,1.9,0.1005
,,0.5,0.1529,0.4,0.1216,2.4,0.1136,1.9,0.1008
,,,,0.4,0.1217,1.7,0.1139,2,0.1009
,,,,0.4,0.1221,1.1,0.1143,2.9,0.1013
,,,,0.4,0.1224,0.6,0.1148,3.6,0.1013
,,,,0.4,0.1228,0.6,0.1149,7.3,0.1018
,,,,0.4,0.1231,0.6,0.1153,16.4,0.1021
,,,,0.4,0.1233,0.6,0.1154,23.3,0.1026
,,,,0.4,0.1237,0.6,0.1155,23.9,0.1026
,,,,0.4,0.1238,0.5,0.1156,27.1,0.1027
,,,,0.4,0.1238,0.5,0.1158,30.1,0.1029
,,,,0.4,0.1243,0.5,0.1162,34.5,0.1032
,,,,0.4,0.1249,0.5,0.1165,34.4,0.1034
,,,,0.4,0.1263,0.5,0.1165,32.3,0.1036
,,,,0.4,0.1265,0.5,0.1169,32.2,0.1037
,,,,0.5,0.1266,0.5,0.1172,32.2,0.1037
,,,,0.5,0.1267,0.5,0.1177,29,0.1039
,,,,0.5,0.1268,0.5,0.1184,29,0.1039
,,,,0.5,0.1272,0.5,0.1186,28.3,0.1039
,,,,0.5,0.1272,0.5,0.1189,27.9,0.1039
,,,,0.5,0.1274,0.5,0.1192,28.1,0.1039
,,,,0.6,0.1276,0.5,0.1199,27.7,0.104
,,,,0.7,0.1281,0.5,0.1207,25.2,0.1042
,,,,0.8,0.1282,0.5,0.1214,16.4,0.1045
,,,,0.9,0.1286,0.5,0.1214,12.9,0.1047
,,,,1.1,0.1292,0.5,0.1214,11.8,0.1047
,,,,1.2,0.1296,0.4,0.1218,11.7,0.1047
,,,,1.1,0.1302,0.4,0.1223,8.9,0.1049
,,,,1,0.1304,0.4,0.1227,8.8,0.1049
,,,,0.8,0.1312,0.4,0.123,7,0.105
,,,,0.6,0.1317,0.4,0.1231,7,0.105
,,,,0.4,0.1324,0.4,0.1231,6.8,0.105
,,,,0.4,0.1332,0.4,0.1231,6.8,0.105
,,,,0.4,0.1336,0.4,0.1232,7.7,0.105
,,,,0.5,0.1345,0.4,0.1234,8.2,0.105
,,,,0.5,0.135,0.4,0.1236,7.9,0.105
,,,,0.5,0.1356,0.4,0.1237,7,0.105
,,,,0.5,0.1357,0.4,0.1242,4.7,0.1053
,,,,0.5,0.1359,0.5,0.1246,2.3,0.1056
,,,,0.5,0.1359,0.5,0.1252,2.4,0.1056
,,,,0.6,0.1363,0.5,0.1257,2.4,0.1056
,,,,0.8,0.1368,0.5,0.1265,1.8,0.1057
,,,,0.9,0.1372,0.5,0.1268,1.4,0.1059
,,,,1,0.1376,0.7,0.1274,1.2,0.1062
,,,,1.1,0.138,1,0.1281,1.2,0.1064
,,,,1.1,0.1385,1.2,0.1285,1.2,0.1064
,,,,1.1,0.1385,1.4,0.1286,1.2,0.1064
,,,,1,0.1387,1.6,0.1289,1.2,0.1064
,,,,1,0.139,1.7,0.1296,1.2,0.1064
,,,,0.9,0.1396,1.3,0.1302,1.2,0.1067
,,,,0.6,0.1403,0.8,0.131,1.2,0.1068
,,,,0.5,0.1405,0.5,0.1319,1.2,0.1068
,,,,0.5,0.141,0.5,0.1325,1.1,0.1069
,,,,0.4,0.1417,0.5,0.1329,1.1,0.1072
,,,,0.4,0.1421,0.5,0.1334,1,0.1077
,,,,0.4,0.1426,0.5,0.1338,1,0.1079
,,,,0.4,0.1428,0.5,0.1344,1,0.1082
,,,,0.4,0.1431,0.5,0.1347,1,0.1085
,,,,0.4,0.1432,0.5,0.135,1,0.1085
,,,,0.4,0.1436,0.5,0.1353,1,0.1085
,,,,0.4,0.144,0.6,0.1358,1,0.1085
,,,,0.4,0.1443,0.8,0.136,1,0.1087
,,,,0.4,0.1444,0.9,0.1362,1,0.1092
,,,,0.4,0.1448,0.9,0.1364,1,0.1092
,,,,0.4,0.1453,1.1,0.1369,1,0.1092
,,,,0.4,0.1462,1.5,0.1375,1,0.1092
,,,,0.4,0.1467,1.5,0.1378,1,0.1092
,,,,0.4,0.1471,1.5,0.1378,1,0.1093
,,,,0.4,0.1481,1.5,0.1378,1,0.1094
,,,,0.4,0.1487,1.4,0.138,1.1,0.1098
,,,,0.4,0.1493,1.3,0.1382,2.4,0.1107
,,,,0.4,0.1494,1.1,0.1387,5.7,0.111
,,,,0.4,0.1494,0.9,0.1391,7.5,0.1113
,,,,0.4,0.1494,0.7,0.1393,8.1,0.1114
,,,,0.4,0.1494,0.7,0.1393,8.9,0.1115
,,,,0.4,0.1494,0.7,0.1393,8.9,0.1116
,,,,0.4,0.1495,0.7,0.1393,10.1,0.1119
,,,,0.4,0.15,0.7,0.1394,10.1,0.1119
,,,,0.4,0.1505,0.6,0.1396,10.1,0.112
,,,,0.4,0.1513,0.6,0.1397,8.3,0.1126
,,,,0.4,0.1518,0.5,0.1399,6.9,0.1129
,,,,0.4,0.1518,0.5,0.1402,6.1,0.1129
,,,,0.4,0.1518,0.5,0.1403,6.1,0.113
,,,,0.4,0.1518,0.5,0.1404,4.9,0.113
,,,,0.4,0.1518,0.5,0.1404,2.7,0.1136
,,,,0.4,0.1518,0.5,0.1405,1.5,0.114
,,,,0.4,0.1518,0.5,0.1408,0.6,0.1146
,,,,0.4,0.1518,0.5,0.141,0.6,0.1147
,,,,0.4,0.1518,0.5,0.1412,0.6,0.1147
,,,,0.4,0.1518,0.4,0.1412,0.6,0.1147
,,,,0.4,0.1518,0.5,0.1413,0.6,0.1152
,,,,0.4,0.1518,0.4,0.1419,0.5,0.1158
,,,,0.4,0.1518,0.4,0.142,0.5,0.1159
,,,,0.4,0.1518,0.4,0.1427,0.5,0.1159
,,,,0.4,0.1518,0.4,0.1429,0.5,0.1159
,,,,0.4,0.1518,0.4,0.1429,0.5,0.1159
,,,,0.4,0.1518,0.4,0.1431,0.5,0.1159
,,,,0.4,0.1518,0.4,0.1432,0.5,0.1163
,,,,0.4,0.1518,0.4,0.1435,0.5,0.1167
,,,,0.4,0.1518,0.4,0.1438,0.5,0.1169
,,,,0.4,0.1518,0.4,0.144,0.5,0.117
,,,,0.4,0.1518,0.4,0.1441,0.5,0.117
,,,,0.4,0.1518,0.4,0.1443,0.5,0.117
,,,,,0.1518,0.4,0.1444,0.5,0.1171
,,,,,,0.4,0.1444,0.5,0.1171
,,,,,,0.4,0.1445,0.5,0.1171
,,,,,,0.4,0.145,0.5,0.1173
,,,,,,0.4,0.1452,0.5,0.1174
,,,,,,0.4,0.1456,0.5,0.1176
,,,,,,0.5,0.1462,0.5,0.1177
,,,,,,0.5,0.1466,0.5,0.1179
,,,,,,0.4,0.1475,0.5,0.1186
,,,,,,0.4,0.1476,0.5,0.1188
,,,,,,0.4,0.1476,0.5,0.1189
,,,,,,0.4,0.148,0.5,0.119
,,,,,,0.4,0.1485,0.5,0.1195
,,,,,,0.4,0.1489,0.5,0.1197
,,,,,,0.4,0.1495,0.6,0.1203
,,,,,,0.4,0.1495,0.6,0.1204
,,,,,,0.4,0.1497,0.5,0.121
,,,,,,0.4,0.1503,0.5,0.1212
,,,,,,0.4,0.1504,0.5,0.1217
,,,,,,0.4,0.1507,0.4,0.122
,,,,,,0.4,0.1509,0.4,0.122
,,,,,,0.4,0.1512,0.4,0.1222
,,,,,,0.4,0.1512,0.4,0.1222
,,,,,,0.4,0.1512,0.4,0.1227
,,,,,,0.4,0.1512,0.4,0.123
,,,,,,0.4,0.1512,0.4,0.1232
,,,,,,0.4,0.1512,0.4,0.1232
,,,,,,0.4,0.1512,0.4,0.1232
,,,,,,0.4,0.1512,0.4,0.1232
,,,,,,0.4,0.1512,0.4,0.1235
,,,,,,0.4,0.1512,0.4,0.1239
,,,,,,0.4,0.1512,0.4,0.1244
,,,,,,0.5,0.1512,0.5,0.1248
,,,,,,0.5,0.1512,0.5,0.1251
,,,,,,0.5,0.1512,0.5,0.1251
,,,,,,0.5,0.1512,0.5,0.1253
,,,,,,0.5,0.1512,0.5,0.126
,,,,,,0.5,0.1512,0.5,0.1264
,,,,,,0.5,0.1512,0.5,0.1265
,,,,,,0.5,0.1512,0.5,0.1265
,,,,,,0.5,0.1512,0.5,0.1265
,,,,,,0.5,0.1512,0.5,0.1271
,,,,,,0.5,0.1512,0.7,0.1276
,,,,,,0.5,0.1512,0.9,0.128
,,,,,,0.5,0.1512,1,0.1281
,,,,,,0.5,0.1512,1,0.1281
,,,,,,0.5,0.1512,1.2,0.1283
,,,,,,0.5,0.1512,1.8,0.1293
,,,,,,0.5,0.1512,2,0.1296
,,,,,,,,1.9,0.1297
,,,,,,,,1.8,0.13
,,,,,,,,1.7,0.13
,,,,,,,,1.7,0.1301
,,,,,,,,1.5,0.1303
,,,,,,,,1,0.1306
,,,,,,,,0.6,0.1314
,,,,,,,,0.5,0.1316
,,,,,,,,0.5,0.1318
,,,,,,,,0.5,0.1319
,,,,,,,,0.5,0.1325
,,,,,,,,0.5,0.1329
,,,,,,,,0.5,0.1334
,,,,,,,,0.5,0.1344
,,,,,,,,0.5,0.1351
,,,,,,,,0.5,0.1357
,,,,,,,,0.6,0.1362
,,,,,,,,0.7,0.1364
,,,,,,,,0.9,0.1367
,,,,,,,,1,0.1369
,,,,,,,,1.3,0.1372
,,,,,,,,1.3,0.1372
,,,,,,,,1.4,0.1374
,,,,,,,,1.7,0.1378
,,,,,,,,1.8,0.1383
,,,,,,,,1.5,0.139
,,,,,,,,1.2,0.1392
,,,,,,,,1,0.1393
,,,,,,,,0.7,0.1396
,,,,,,,,0.6,0.1397
,,,,,,,,0.5,0.1402
,,,,,,,,0.4,0.1407
,,,,,,,,0.4,0.141
,,,,,,,,0.4,0.1413
,,,,,,,,0.4,0.1414
,,,,,,,,0.4,0.1416
,,,,,,,,0.4,0.1418
,,,,,,,,0.4,0.1419
,,,,,,,,0.4,0.1421
,,,,,,,,0.4,0.1422
,,,,,,,,0.4,0.1429
,,,,,,,,0.4,0.1432
,,,,,,,,0.4,0.1435
,,,,,,,,0.4,0.1438
,,,,,,,,0.4,0.1438
,,,,,,,,0.4,0.144
,,,,,,,,0.4,0.1441
,,,,,,,,0.4,0.1441
,,,,,,,,0.4,0.1441
,,,,,,,,0.4,0.1441
,,,,,,,,0.4,0.1443
,,,,,,,,0.4,0.1444
,,,,,,,,0.4,0.1447
,,,,,,,,0.4,0.1449
,,,,,,,,0.4,0.145
,,,,,,,,0.4,0.1452
,,,,,,,,0.4,0.1452
,,,,,,,,0.4,0.1452
,,,,,,,,0.4,0.1453
,,,,,,,,0.5,0.1465
,,,,,,,,0.5,0.1467
,,,,,,,,0.5,0.1467
,,,,,,,,0.5,0.1468
,,,,,,,,0.5,0.1471
,,,,,,,,0.5,0.1477
,,,,,,,,0.4,0.1483
,,,,,,,,0.4,0.1488
,,,,,,,,0.4,0.149
,,,,,,,,0.4,0.1494
,,,,,,,,0.4,0.1495
,,,,,,,,0.4,0.15
,,,,,,,,0.4,0.1502
,,,,,,,,0.4,0.1506
,,,,,,,,0.4,0.1506
,,,,,,,,0.4,0.1506
,,,,,,,,0.4,0.1506
,,,,,,,,0.4,0.1506
,,,,,,,,0.4,0.1507
,,,,,,,,0.4,0.151
,,,,,,,,0.4,0.1513
,,,,,,,,0.4,0.1518
,,,,,,,,0.4,0.1518
,,,,,,,,0.4,0.1518
,,,,,,,,0.4,0.1518
,,,,,,,,0.4,0.1518
,,,,,,,,0.4,0.1518
,,,,,,,,0.4,0.1518
,,,,,,,,0.4,0.1518
,,,,,,,,0.5,0.1518
,,,,,,,,0.5,0.1518
,,,,,,,,0.5,0.1518
,,,,,,,,0.5,0.1518
,,,,,,,,0.5,0.1518
